customer_id,subscription_id,transaction_date,transaction_amount,subscription_status,country,product
CUST_000061,SUB_CUST_000061_202304,2023-04-01,86.49,active,France,Professional
CUST_000518,SUB_CUST_000518_202403,2024-05-01,72.41,active,France,Professional
CUST_001355,SUB_CUST_001355_202407,2024-11-01,29.02,cancelled,United Kingdom,Starter
CUST_000697,SUB_CUST_000697_202203,2022-05-01,27.76,active,Germany,Starter
CUST_001692,SUB_CUST_001692_202207,2024-07-01,27.58,active,Canada,Starter
CUST_001564,SUB_CUST_001564_202212,2022-12-14,151.62,cancelled,United States,Business
CUST_000576,SUB_CUST_000576_202305,2023-06-01,78.24,active,United States,Professional
CUST_001367,SUB_CUST_001367_202302,2023-12-01,28.07,active,United States,Starter
CUST_000379,SUB_CUST_000379_202302,2023-04-01,81.52,active,United States,Professional
CUST_001043,SUB_CUST_001043_202304,2023-04-01,92.82,active,United Kingdom,Professional
CUST_000575,SUB_CUST_000575_202402,2024-05-01,86.57,active,United States,Professional
CUST_000589,SUB_CUST_000589_202306,2023-08-01,142.89,active,United States,Business
CUST_000418,SUB_CUST_000418_202308,2024-10-01,392.23,active,United Kingdom,Enterprise
CUST_000815,SUB_CUST_000815_202403,2024-05-01,70.13,active,Australia,Professional
CUST_000374,SUB_CUST_000374_202401,2024-01-01,28.13,active,United States,Starter
CUST_000614,SUB_CUST_000614_202207,2023-07-01,410.82,active,United States,Enterprise
CUST_000820,SUB_CUST_000820_202308,2024-06-01,28.2,active,Canada,Starter
CUST_000256,SUB_CUST_000256_202201,2022-03-01,25.27,active,United Kingdom,Starter
CUST_001832,SUB_CUST_001832_202306,2023-11-01,84.14,active,Germany,Professional
CUST_000842,SUB_CUST_000842_202205,2023-11-01,31.34,active,United Kingdom,Starter
CUST_000814,SUB_CUST_000814_202311,2024-02-01,142.68,cancelled,United Kingdom,Business
CUST_000746,SUB_CUST_000746_202205,2022-07-01,176.21,active,Germany,Business
CUST_001756,SUB_CUST_001756_202308,2023-09-01,27.18,active,United States,Starter
CUST_001832,SUB_CUST_001832_202405,2024-09-01,88.45,active,Germany,Professional
CUST_000372,SUB_CUST_000372_202303,2023-03-09,325.55,cancelled,United States,Enterprise
CUST_001522,SUB_CUST_001522_202303,2023-05-01,28.15,cancelled,United States,Starter
CUST_000327,SUB_CUST_000327_202204,2022-08-01,160.12,active,Canada,Business
CUST_000177,SUB_CUST_000177_202305,2023-10-01,171.87,cancelled,United States,Business
CUST_001703,SUB_CUST_001703_202305,2023-06-01,83.85,active,United States,Professional
CUST_001595,SUB_CUST_001595_202212,2023-09-01,151.08,active,United States,Business
CUST_001082,SUB_CUST_001082_202209,2022-09-18,86.93,cancelled,Australia,Professional
CUST_001559,SUB_CUST_001559_202207,2023-07-01,28.57,active,United States,Starter
CUST_000481,SUB_CUST_000481_202304,2023-11-01,74.95,active,United States,Professional
CUST_001737,SUB_CUST_001737_202208,2024-11-01,24.58,active,United States,Starter
CUST_000826,SUB_CUST_000826_202211,2023-05-01,141.87,active,United Kingdom,Business
CUST_000188,SUB_CUST_000188_202209,2023-10-01,352.68,active,United States,Enterprise
CUST_000754,SUB_CUST_000754_202408,2024-11-01,86.05,active,United States,Professional
CUST_000236,SUB_CUST_000236_202202,2022-02-24,29.66,active,United Kingdom,Starter
CUST_000602,SUB_CUST_000602_202308,2023-09-01,29.91,active,United States,Starter
CUST_001180,SUB_CUST_001180_202206,2022-06-13,31.41,cancelled,United Kingdom,Starter
CUST_000861,SUB_CUST_000861_202306,2024-12-01,132.97,active,United Kingdom,Business
CUST_001550,SUB_CUST_001550_202206,2022-10-01,160.65,active,United Kingdom,Business
CUST_001725,SUB_CUST_001725_202210,2022-12-01,29.19,cancelled,Australia,Starter
CUST_000831,SUB_CUST_000831_202401,2024-02-01,25.29,active,United States,Starter
CUST_001610,SUB_CUST_001610_202309,2024-04-01,31.57,active,United Kingdom,Starter
CUST_000945,SUB_CUST_000945_202312,2023-12-01,84.04,active,Canada,Professional
CUST_001468,SUB_CUST_001468_202312,2023-12-13,85.5,active,Canada,Professional
CUST_000573,SUB_CUST_000573_202311,2024-05-01,170.78,active,United Kingdom,Business
CUST_000893,SUB_CUST_000893_202206,2022-07-01,32.75,active,United Kingdom,Starter
CUST_000071,SUB_CUST_000071_202308,2023-11-01,30.85,active,Germany,Starter
CUST_000452,SUB_CUST_000452_202406,2024-11-01,161.93,active,United States,Business
CUST_001197,SUB_CUST_001197_202412,2024-12-01,26.69,active,Canada,Starter
CUST_001945,SUB_CUST_001945_202404,2024-06-01,83.34,active,Australia,Professional
CUST_000029,SUB_CUST_000029_202304,2024-06-01,28.87,active,United States,Starter
CUST_000182,SUB_CUST_000182_202302,2024-04-01,29.87,active,Canada,Starter
CUST_000833,SUB_CUST_000833_202205,2023-07-01,73.12,active,United States,Professional
CUST_001754,SUB_CUST_001754_202208,2022-09-01,30.94,active,Germany,Starter
CUST_001732,SUB_CUST_001732_202211,2022-11-28,26.83,cancelled,United States,Starter
CUST_000655,SUB_CUST_000655_202211,2022-12-01,144.59,active,United States,Business
CUST_000080,SUB_CUST_000080_202205,2022-10-01,27.69,active,Other,Starter
CUST_000830,SUB_CUST_000830_202204,2022-08-01,136.32,active,United Kingdom,Business
CUST_000160,SUB_CUST_000160_202403,2024-06-01,374.31,active,United States,Enterprise
CUST_000976,SUB_CUST_000976_202209,2024-09-01,69.85,active,Australia,Professional
CUST_001264,SUB_CUST_001264_202305,2023-06-01,31.54,cancelled,Australia,Starter
CUST_001323,SUB_CUST_001323_202309,2023-09-02,171.67,active,United Kingdom,Business
CUST_000618,SUB_CUST_000618_202301,2023-07-01,29.94,cancelled,France,Starter
CUST_000874,SUB_CUST_000874_202311,2024-06-01,79.1,active,Germany,Professional
CUST_000309,SUB_CUST_000309_202204,2022-11-01,26.29,cancelled,Canada,Starter
CUST_000764,SUB_CUST_000764_202308,2023-09-01,31.22,cancelled,United Kingdom,Starter
CUST_000336,SUB_CUST_000336_202211,2024-03-01,71.47,active,United States,Professional
CUST_001816,SUB_CUST_001816_202404,2024-10-01,73.98,active,France,Professional
CUST_001960,SUB_CUST_001960_202201,2022-06-01,29.45,active,United States,Starter
CUST_001934,SUB_CUST_001934_202405,2024-09-01,145.61,active,United Kingdom,Business
CUST_001366,SUB_CUST_001366_202305,2023-05-01,33.69,active,Australia,Starter
CUST_000702,SUB_CUST_000702_202302,2023-09-01,32.91,active,France,Starter
CUST_001360,SUB_CUST_001360_202403,2024-08-01,151.51,active,,Business
CUST_001917,SUB_CUST_001917_202212,2023-03-01,29.91,active,United States,Starter
CUST_000687,SUB_CUST_000687_202309,2023-12-01,26.98,active,Canada,Starter
CUST_001379,SUB_CUST_001379_202301,2023-09-01,147.38,active,Australia,Business
CUST_000905,SUB_CUST_000905_202306,2024-07-01,140.65,active,United States,Business
CUST_001071,SUB_CUST_001071_202212,2022-12-01,26.16,active,Germany,Starter
CUST_001063,SUB_CUST_001063_202212,2022-12-05,67.25,active,Germany,Professional
CUST_001062,SUB_CUST_001062_202209,2022-11-01,70.92,cancelled,United States,Professional
CUST_001548,SUB_CUST_001548_202310,2023-11-01,91.66,active,United States,Professional
CUST_001896,SUB_CUST_001896_202307,2023-11-01,28.88,cancelled,United States,Starter
CUST_001975,SUB_CUST_001975_202209,2023-08-01,80.82,cancelled,Canada,Professional
CUST_000678,SUB_CUST_000678_202303,2024-01-01,31.49,active,United Kingdom,Starter
CUST_000130,SUB_CUST_000130_202303,2024-12-01,155.97,active,United States,Business
CUST_001203,SUB_CUST_001203_202207,2022-10-01,140.59,active,Germany,Business
CUST_000825,SUB_CUST_000825_202205,2023-01-01,344.91,cancelled,Canada,Enterprise
CUST_000044,SUB_CUST_000044_202301,2024-11-01,29.71,active,Canada,Starter
CUST_000900,SUB_CUST_000900_202310,2024-08-01,29.13,active,United States,Starter
CUST_000236,SUB_CUST_000236_202202,2023-07-01,31.23,active,United Kingdom,Starter
CUST_000459,SUB_CUST_000459_202402,2024-05-01,84.99,active,United States,Professional
CUST_001788,SUB_CUST_001788_202408,2024-08-01,87.76,active,Canada,Professional
CUST_001421,SUB_CUST_001421_202209,2022-10-01,24.35,cancelled,Germany,Starter
CUST_001923,SUB_CUST_001923_202303,2023-08-01,90.02,active,United States,Professional
CUST_001857,SUB_CUST_001857_202207,2022-11-01,80.8,active,Canada,Professional
CUST_001538,SUB_CUST_001538_202312,2024-06-01,400.12,active,United States,Enterprise
CUST_001095,SUB_CUST_001095_202405,2024-05-01,31.6,active,Australia,Starter
CUST_001101,SUB_CUST_001101_202308,2024-07-01,26.18,active,Canada,Starter
CUST_001064,SUB_CUST_001064_202402,2024-05-01,25.64,active,United States,Starter
CUST_001091,SUB_CUST_001091_202407,2024-07-21,130.97,active,United States,Business
CUST_000509,SUB_CUST_000509_202211,2023-03-01,82.77,active,Canada,Professional
CUST_001904,SUB_CUST_001904_202306,2023-08-01,27.86,active,United States,Starter
CUST_001036,SUB_CUST_001036_202206,2024-02-01,25.37,active,Canada,Starter
CUST_001261,SUB_CUST_001261_202209,2023-09-01,30.29,active,United States,Starter
CUST_000237,SUB_CUST_000237_202208,2022-12-01,87.66,active,United States,Professional
CUST_000388,SUB_CUST_000388_202207,2023-02-01,83.11,active,United Kingdom,Professional
CUST_001292,SUB_CUST_001292_202303,2024-06-01,168.15,active,United States,Business
CUST_001948,SUB_CUST_001948_202311,2024-07-01,155.32,active,United States,Business
CUST_001387,SUB_CUST_001387_202310,2023-12-01,138.8,cancelled,United States,Business
CUST_000190,SUB_CUST_000190_202302,2023-03-01,26.0,active,United States,Starter
CUST_001793,SUB_CUST_001793_202309,2024-01-01,83.55,active,United States,Professional
CUST_000399,SUB_CUST_000399_202301,2024-07-01,149.35,active,United States,Business
CUST_000633,SUB_CUST_000633_202306,2023-07-01,27.5,active,Canada,Starter
CUST_000794,SUB_CUST_000794_202308,2023-08-10,24.71,active,Germany,Starter
CUST_001799,SUB_CUST_001799_202307,2023-09-01,31.69,active,United Kingdom,Starter
CUST_001569,SUB_CUST_001569_202310,2024-02-01,27.21,active,Other,Starter
CUST_001741,SUB_CUST_001741_202209,2023-01-01,167.28,active,,Business
CUST_001443,SUB_CUST_001443_202405,2024-06-01,381.07,cancelled,United States,Enterprise
CUST_001419,SUB_CUST_001419_202306,2023-07-01,132.04,active,United States,Business
CUST_000866,SUB_CUST_000866_202310,2024-08-01,25.92,active,Canada,Starter
CUST_000536,SUB_CUST_000536_202211,2023-05-01,340.67,active,Australia,Enterprise
CUST_000613,SUB_CUST_000613_202312,2024-08-01,153.12,active,United States,Business
CUST_001124,SUB_CUST_001124_202204,2022-08-01,24.62,active,United States,Starter
CUST_001751,SUB_CUST_001751_202308,2023-08-01,349.52,active,France,Enterprise
CUST_000335,SUB_CUST_000335_202304,2024-10-01,81.31,active,Australia,Professional
CUST_000099,SUB_CUST_000099_202205,2022-09-01,28.57,cancelled,Other,Starter
CUST_000798,SUB_CUST_000798_202305,2024-01-01,25.52,active,Canada,Starter
CUST_000341,SUB_CUST_000341_202204,2022-07-01,26.25,active,United States,Starter
CUST_001010,SUB_CUST_001010_202210,2024-04-01,32.44,active,United States,Starter
CUST_001858,SUB_CUST_001858_202403,2024-07-01,31.83,cancelled,United States,Starter
CUST_001298,SUB_CUST_001298_202302,2023-09-01,89.35,active,United Kingdom,Professional
CUST_001997,SUB_CUST_001997_202211,2024-06-01,32.68,active,United States,Starter
CUST_000603,SUB_CUST_000603_202310,2024-01-01,30.79,active,United States,Starter
CUST_001357,SUB_CUST_001357_202210,2022-10-18,33.09,active,United States,Starter
CUST_000969,SUB_CUST_000969_202407,2024-09-01,85.72,active,United States,Professional
CUST_000358,SUB_CUST_000358_202209,2022-10-01,382.1,cancelled,United Kingdom,Enterprise
CUST_000561,SUB_CUST_000561_202303,2023-03-17,142.93,active,United States,Business
CUST_000833,SUB_CUST_000833_202205,2024-12-01,77.06,active,United States,Professional
CUST_001261,SUB_CUST_001261_202209,2023-11-01,31.23,active,United States,Starter
CUST_001317,SUB_CUST_001317_202403,2024-04-01,73.72,active,France,Professional
CUST_001208,SUB_CUST_001208_202307,2024-07-01,169.6,active,United States,Business
CUST_001361,SUB_CUST_001361_202301,2024-11-01,31.56,active,France,Starter
CUST_000826,SUB_CUST_000826_202211,2024-06-01,136.01,active,United Kingdom,Business
CUST_000188,SUB_CUST_000188_202209,2023-12-01,350.73,active,United States,Enterprise
CUST_000726,SUB_CUST_000726_202302,2024-07-01,81.9,active,United States,Professional
CUST_001490,SUB_CUST_001490_202310,2024-01-01,153.79,active,France,Business
CUST_000354,SUB_CUST_000354_202209,2024-08-01,76.07,active,United States,Professional
CUST_001292,SUB_CUST_001292_202209,2022-09-01,177.11,active,United States,Business
CUST_000866,SUB_CUST_000866_202310,2024-06-01,25.4,active,Canada,Starter
CUST_000815,SUB_CUST_000815_202307,2023-10-01,68.15,active,Australia,Professional
CUST_000006,SUB_CUST_000006_202205,2023-08-01,67.26,active,United States,Professional
CUST_001792,SUB_CUST_001792_202302,2023-03-01,79.73,active,Australia,Professional
CUST_001331,SUB_CUST_001331_202403,2024-07-01,26.37,active,Other,Starter
CUST_000621,SUB_CUST_000621_202406,2024-09-01,27.78,active,United States,Starter
CUST_000348,SUB_CUST_000348_202204,2023-11-01,80.17,active,United States,Professional
CUST_001718,SUB_CUST_001718_202311,2024-02-01,28.41,active,France,Starter
CUST_001119,SUB_CUST_001119_202303,2024-07-01,24.67,active,United Kingdom,Starter
CUST_000883,SUB_CUST_000883_202305,2023-05-22,164.07,active,Other,Business
CUST_001261,SUB_CUST_001261_202412,2024-12-01,30.91,active,United States,Starter
CUST_001412,SUB_CUST_001412_202304,2023-04-01,376.09,active,United States,Enterprise
CUST_001267,SUB_CUST_001267_202304,2023-11-01,163.68,active,France,Business
CUST_001251,SUB_CUST_001251_202209,2023-02-01,33.67,active,United States,Starter
CUST_000059,SUB_CUST_000059_202405,2024-06-01,143.69,active,United States,Business
CUST_001859,SUB_CUST_001859_202309,2024-01-01,27.26,active,France,Starter
CUST_001540,SUB_CUST_001540_202305,2024-07-01,147.93,active,Canada,Business
CUST_001343,SUB_CUST_001343_202209,2023-01-01,423.05,active,United States,Enterprise
CUST_001877,SUB_CUST_001877_202308,2023-10-01,23.9,cancelled,United Kingdom,Starter
CUST_000219,SUB_CUST_000219_202208,2024-06-01,29.52,active,United States,Starter
CUST_000614,SUB_CUST_000614_202207,2023-06-01,431.46,active,United States,Enterprise
CUST_000792,SUB_CUST_000792_202406,2024-12-01,28.39,active,United States,Starter
CUST_001441,SUB_CUST_001441_202302,2023-09-01,25.52,active,Other,Starter
CUST_001238,SUB_CUST_001238_202407,2024-12-01,27.33,active,Canada,Starter
CUST_001511,SUB_CUST_001511_202307,2024-10-01,83.71,active,Other,Professional
CUST_001670,SUB_CUST_001670_202410,2024-12-01,86.92,cancelled,United States,Professional
CUST_000350,SUB_CUST_000350_202309,2024-10-01,68.9,active,United States,Professional
CUST_001957,SUB_CUST_001957_202301,2023-08-01,86.35,active,France,Professional
CUST_000826,SUB_CUST_000826_202211,2024-10-01,141.12,active,United Kingdom,Business
CUST_001473,SUB_CUST_001473_202406,2024-06-20,25.04,cancelled,France,Starter
CUST_001800,SUB_CUST_001800_202404,2024-05-01,147.9,active,Canada,Business
CUST_001124,SUB_CUST_001124_202204,2022-09-01,25.92,active,United States,Starter
CUST_001578,SUB_CUST_001578_202211,2023-09-01,25.07,active,United States,Starter
CUST_001222,SUB_CUST_001222_202305,2023-12-01,157.55,active,United Kingdom,Business
CUST_000986,SUB_CUST_000986_202310,2024-09-01,23.99,active,United Kingdom,Starter
CUST_000276,SUB_CUST_000276_202302,2024-04-01,68.98,active,Australia,Professional
CUST_001781,SUB_CUST_001781_202311,2023-11-01,135.32,active,Australia,Business
CUST_001957,SUB_CUST_001957_202301,2023-06-01,82.81,active,France,Professional
CUST_000743,SUB_CUST_000743_202402,2024-04-01,73.23,active,United States,Professional
CUST_001002,SUB_CUST_001002_202209,2022-10-01,31.89,cancelled,Germany,Starter
CUST_001834,SUB_CUST_001834_202311,2024-09-01,150.32,active,United States,Business
CUST_001938,SUB_CUST_001938_202305,2024-08-01,366.54,active,Germany,Enterprise
CUST_000438,SUB_CUST_000438_202301,2023-07-01,26.38,active,United States,Starter
CUST_000678,SUB_CUST_000678_202303,2024-02-01,30.93,active,United Kingdom,Starter
CUST_001785,SUB_CUST_001785_202306,2024-10-01,139.86,active,Canada,Business
CUST_001809,SUB_CUST_001809_202303,2024-10-01,23.95,active,Germany,Starter
CUST_000050,SUB_CUST_000050_202302,2023-10-01,24.47,active,United States,Starter
CUST_000360,SUB_CUST_000360_202212,2024-07-01,133.77,active,Canada,Business
CUST_000465,SUB_CUST_000465_202204,2023-04-01,28.26,active,United States,Starter
CUST_001725,SUB_CUST_001725_202401,2024-04-01,29.67,active,Australia,Starter
CUST_001020,SUB_CUST_001020_202302,2023-06-01,136.3,active,Germany,Business
CUST_000628,SUB_CUST_000628_202406,2024-08-01,29.18,active,Germany,Starter
CUST_001504,SUB_CUST_001504_202406,2024-06-19,427.49,active,United States,Enterprise
CUST_001554,SUB_CUST_001554_202310,2023-11-01,24.45,cancelled,Other,Starter
CUST_000998,SUB_CUST_000998_202402,2024-02-01,88.21,active,United Kingdom,Professional
CUST_000067,SUB_CUST_000067_202202,2022-02-20,32.23,active,United States,Starter
CUST_001548,SUB_CUST_001548_202310,2024-01-01,90.59,active,United States,Professional
CUST_001899,SUB_CUST_001899_202309,2024-04-01,30.45,active,,Starter
CUST_001766,SUB_CUST_001766_202202,2022-08-01,26.73,active,United Kingdom,Starter
CUST_000221,SUB_CUST_000221_202402,2024-07-01,157.81,active,United Kingdom,Business
CUST_000510,SUB_CUST_000510_202208,2024-02-01,339.21,active,United States,Enterprise
CUST_001892,SUB_CUST_001892_202312,2024-01-01,89.63,cancelled,United Kingdom,Professional
CUST_001810,SUB_CUST_001810_202305,2023-11-01,434.38,active,Canada,Enterprise
CUST_000445,SUB_CUST_000445_202209,2023-01-01,165.73,active,Canada,Business
CUST_001433,SUB_CUST_001433_202403,2024-04-01,28.77,active,United States,Starter
CUST_001965,SUB_CUST_001965_202408,2024-09-01,143.71,cancelled,United States,Business
CUST_001315,SUB_CUST_001315_202209,2023-01-01,30.53,active,United States,Starter
CUST_000021,SUB_CUST_000021_202408,2024-10-01,30.59,cancelled,United Kingdom,Starter
CUST_000363,SUB_CUST_000363_202208,2024-03-01,415.83,active,United States,Enterprise
CUST_000495,SUB_CUST_000495_202307,2023-11-01,89.65,active,United States,Professional
CUST_000558,SUB_CUST_000558_202306,2023-07-01,372.64,active,United States,Enterprise
CUST_000007,SUB_CUST_000007_202309,2024-03-01,77.57,active,Canada,Professional
CUST_001614,SUB_CUST_001614_202312,2024-06-01,27.77,active,Canada,Starter
CUST_001716,SUB_CUST_001716_202312,2024-02-01,344.82,cancelled,United States,Enterprise
CUST_001603,SUB_CUST_001603_202305,2023-12-01,27.09,active,United States,Starter
CUST_001391,SUB_CUST_001391_202410,2024-10-01,91.6,active,Canada,Professional
CUST_000455,SUB_CUST_000455_202301,2023-08-01,86.83,active,Germany,Professional
CUST_000410,SUB_CUST_000410_202205,2023-03-01,31.14,active,Canada,Starter
CUST_001162,SUB_CUST_001162_202408,2024-12-01,81.5,active,United Kingdom,Professional
CUST_000637,SUB_CUST_000637_202309,2023-10-01,76.07,cancelled,United States,Professional
CUST_001122,SUB_CUST_001122_202306,2024-01-01,31.15,active,United Kingdom,Starter
CUST_000144,SUB_CUST_000144_202308,2023-08-01,140.93,active,United States,Business
CUST_000755,SUB_CUST_000755_202209,2022-10-01,142.99,active,Canada,Business
CUST_001601,SUB_CUST_001601_202408,2024-11-01,368.23,cancelled,Canada,Enterprise
CUST_000115,SUB_CUST_000115_202301,2024-10-01,25.77,active,United Kingdom,Starter
CUST_001241,SUB_CUST_001241_202408,2024-08-01,28.43,active,United States,Starter
CUST_000140,SUB_CUST_000140_202310,2023-12-01,150.3,active,Germany,Business
CUST_001689,SUB_CUST_001689_202410,2024-10-01,81.88,active,United States,Professional
CUST_001832,SUB_CUST_001832_202405,2024-10-01,89.25,active,Germany,Professional
CUST_000212,SUB_CUST_000212_202211,2024-10-01,25.51,active,Germany,Starter
CUST_001966,SUB_CUST_001966_202211,2024-05-01,164.02,active,United States,Business
CUST_000095,SUB_CUST_000095_202201,2022-01-30,27.0,active,United Kingdom,Starter
CUST_001780,SUB_CUST_001780_202304,2023-06-01,29.22,active,United States,Starter
CUST_000834,SUB_CUST_000834_202303,2023-03-01,32.01,active,Other,Starter
CUST_000430,SUB_CUST_000430_202305,2024-04-01,395.81,active,United States,Enterprise
CUST_001843,SUB_CUST_001843_202209,2023-11-01,26.41,active,United States,Starter
CUST_000134,SUB_CUST_000134_202202,2022-02-28,25.26,active,Canada,Starter
CUST_001275,SUB_CUST_001275_202311,2024-03-01,27.88,active,United States,Starter
CUST_000647,SUB_CUST_000647_202205,2023-10-01,175.16,active,United States,Business
CUST_001987,SUB_CUST_001987_202311,2024-12-01,425.57,active,United States,Enterprise
CUST_000943,SUB_CUST_000943_202303,2023-07-01,25.6,active,United Kingdom,Starter
CUST_001838,SUB_CUST_001838_202308,2023-11-01,412.14,active,Canada,Enterprise
CUST_000880,SUB_CUST_000880_202307,2024-10-01,31.47,active,Other,Starter
CUST_000488,SUB_CUST_000488_202210,2023-04-01,67.19,active,United States,Professional
CUST_001560,SUB_CUST_001560_202310,2024-02-01,30.03,cancelled,United Kingdom,Starter
CUST_001762,SUB_CUST_001762_202211,2024-09-01,83.62,active,Other,Professional
CUST_001268,SUB_CUST_001268_202402,2024-02-01,24.42,active,Canada,Starter
CUST_000464,SUB_CUST_000464_202407,2024-09-01,128.88,active,Germany,Business
CUST_001692,SUB_CUST_001692_202207,2024-12-01,28.25,active,Canada,Starter
CUST_000054,SUB_CUST_000054_202304,2024-09-01,29.47,active,United States,Starter
CUST_000333,SUB_CUST_000333_202204,2022-06-01,439.43,active,France,Enterprise
CUST_001016,SUB_CUST_001016_202207,2022-08-01,161.04,active,United States,Business
CUST_000378,SUB_CUST_000378_202306,2023-06-24,26.25,active,United Kingdom,Starter
CUST_001203,SUB_CUST_001203_202207,2022-08-01,140.18,active,Germany,Business
CUST_001001,SUB_CUST_001001_202302,2023-07-01,31.15,active,United Kingdom,Starter
CUST_000141,SUB_CUST_000141_202304,2023-06-01,25.88,cancelled,United States,Starter
CUST_001670,SUB_CUST_001670_202308,2023-10-01,89.87,cancelled,United States,Professional
CUST_000165,SUB_CUST_000165_202309,2023-10-01,74.21,active,Canada,Professional
CUST_000842,SUB_CUST_000842_202205,2022-05-11,32.41,active,United Kingdom,Starter
CUST_000155,SUB_CUST_000155_202312,2024-03-01,142.96,active,Other,Business
CUST_000385,SUB_CUST_000385_202306,2024-11-01,24.64,active,United States,Starter
CUST_000179,SUB_CUST_000179_202308,2024-05-01,81.58,active,United States,Professional
CUST_000183,SUB_CUST_000183_202212,2022-12-01,30.27,active,United Kingdom,Starter
CUST_001356,SUB_CUST_001356_202312,2024-01-01,65.86,cancelled,United States,Professional
CUST_000679,SUB_CUST_000679_202202,2024-06-01,33.9,active,Canada,Starter
CUST_000445,SUB_CUST_000445_202405,2024-07-01,167.25,active,Canada,Business
CUST_000051,SUB_CUST_000051_202208,2022-10-01,31.36,active,United States,Starter
CUST_000520,SUB_CUST_000520_202206,2022-06-17,69.88,active,Canada,Professional
CUST_001744,SUB_CUST_001744_202307,2023-07-14,26.55,cancelled,United States,Starter
CUST_001844,SUB_CUST_001844_202405,2024-07-01,80.44,cancelled,Germany,Professional
CUST_000121,SUB_CUST_000121_202410,2024-10-01,81.67,active,United States,Professional
CUST_000438,SUB_CUST_000438_202301,2024-11-01,25.78,active,United States,Starter
CUST_001743,SUB_CUST_001743_202304,2024-11-01,28.17,active,United Kingdom,Starter
CUST_000763,SUB_CUST_000763_202307,2023-12-01,171.14,active,United States,Business
CUST_000918,SUB_CUST_000918_202309,2023-10-01,440.34,cancelled,United States,Enterprise
CUST_001081,SUB_CUST_001081_202405,2024-06-01,73.88,active,Other,Professional
CUST_001843,SUB_CUST_001843_202209,2023-02-01,27.88,active,United States,Starter
CUST_001045,SUB_CUST_001045_202403,2024-09-01,88.8,active,Other,Professional
CUST_000914,SUB_CUST_000914_202303,2023-03-01,437.19,active,United States,Enterprise
CUST_000508,SUB_CUST_000508_202204,2023-05-01,29.7,active,United States,Starter
CUST_001625,SUB_CUST_001625_202406,2024-08-01,79.98,active,United States,Professional
CUST_000605,SUB_CUST_000605_202408,2024-09-01,136.42,active,United States,Business
CUST_000012,SUB_CUST_000012_202401,2024-01-01,28.31,active,Germany,Starter
CUST_001970,SUB_CUST_001970_202206,2022-09-01,34.46,active,United Kingdom,Starter
CUST_000192,SUB_CUST_000192_202403,2024-12-01,92.04,active,United States,Professional
CUST_001869,SUB_CUST_001869_202208,2023-05-01,344.8,active,Germany,Enterprise
CUST_001789,SUB_CUST_001789_202308,2023-09-01,392.65,active,United States,Enterprise
CUST_001551,SUB_CUST_001551_202411,2024-11-02,433.34,cancelled,United States,Enterprise
CUST_000332,SUB_CUST_000332_202208,2024-03-01,29.71,active,United States,Starter
CUST_001079,SUB_CUST_001079_202307,2024-09-01,82.86,active,United States,Professional
CUST_000410,SUB_CUST_000410_202205,2023-06-01,32.9,active,Canada,Starter
CUST_001266,SUB_CUST_001266_202406,2024-06-04,33.57,active,Australia,Starter
CUST_001318,SUB_CUST_001318_202311,2024-04-01,153.81,cancelled,United States,Business
CUST_001348,SUB_CUST_001348_202206,2023-10-01,75.72,active,United Kingdom,Professional
CUST_000892,SUB_CUST_000892_202309,2024-04-01,68.47,active,Canada,Professional
CUST_001595,SUB_CUST_001595_202212,2024-10-01,163.75,active,United States,Business
CUST_001517,SUB_CUST_001517_202405,2024-08-01,77.7,active,United States,Professional
CUST_000798,SUB_CUST_000798_202305,2024-12-01,26.63,active,Canada,Starter
CUST_000830,SUB_CUST_000830_202204,2024-12-01,134.57,active,United Kingdom,Business
CUST_001969,SUB_CUST_001969_202301,2023-01-13,434.05,cancelled,United States,Enterprise
CUST_001762,SUB_CUST_001762_202211,2024-07-01,90.57,active,Other,Professional
CUST_000213,SUB_CUST_000213_202309,2024-01-01,69.04,active,United States,Professional
CUST_001271,SUB_CUST_001271_202402,2024-02-01,75.47,active,Canada,Professional
CUST_001369,SUB_CUST_001369_202402,2024-09-01,380.71,cancelled,Australia,Enterprise
CUST_001406,SUB_CUST_001406_202310,2024-04-01,24.77,active,Canada,Starter
CUST_000117,SUB_CUST_000117_202308,2023-11-01,28.2,active,United Kingdom,Starter
CUST_000142,SUB_CUST_000142_202302,2023-02-17,31.67,active,France,Starter
CUST_001070,SUB_CUST_001070_202311,2024-02-01,174.49,active,Canada,Business
CUST_000851,SUB_CUST_000851_202203,2022-03-30,160.25,active,United States,Business
CUST_000687,SUB_CUST_000687_202309,2024-02-01,28.31,active,Canada,Starter
CUST_000943,SUB_CUST_000943_202303,2024-08-01,24.7,active,United Kingdom,Starter
CUST_001215,SUB_CUST_001215_202404,2024-05-01,401.99,cancelled,Other,Enterprise
CUST_000350,SUB_CUST_000350_202309,2024-08-01,71.97,active,United States,Professional
CUST_001829,SUB_CUST_001829_202309,2024-03-01,32.23,active,Germany,Starter
CUST_000115,SUB_CUST_000115_202301,2023-08-01,27.34,active,United Kingdom,Starter
CUST_001133,SUB_CUST_001133_202404,2024-09-01,90.87,active,Australia,Professional
CUST_001348,SUB_CUST_001348_202206,2023-02-01,75.02,active,United Kingdom,Professional
CUST_001230,SUB_CUST_001230_202307,2023-10-01,29.45,active,United States,Starter
CUST_001261,SUB_CUST_001261_202209,2022-11-01,31.11,active,United States,Starter
